Calibration
Channel,Gain,Offset,Zero
0,1,0,0
1,1,0,0
2,0.51249,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
mm/dd/yy-hh:mm:ss:ms,Sch,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
05/10/19-11:50:03:646,5,1032.00,18795.00,8052.24,17996.00,17373.00,24938.00,6892.00,11930.00,8429.00,
05/10/19-11:50:03:863,5,1032.00,18794.00,8051.73,17960.00,17320.00,24938.00,6895.00,11952.00,8471.00,
05/10/19-11:50:03:863,5,1032.00,18792.00,8048.14,17865.00,17296.00,24943.00,6898.00,11949.00,8481.00,
05/10/19-11:50:03:863,5,1032.00,18793.00,8048.14,17887.00,17325.00,24942.00,6888.00,11943.00,8484.00,
05/10/19-11:50:03:863,5,1032.00,18793.00,8048.14,17959.00,17335.00,24935.00,6891.00,11946.00,8474.00,
05/10/19-11:50:03:863,5,1032.00,18794.00,8048.14,17976.00,17323.00,24939.00,6892.00,11943.00,8459.00,
05/10/19-11:50:03:863,5,1032.00,18795.00,8051.22,17881.00,17334.00,24944.00,6900.00,11936.00,8427.00,
05/10/19-11:50:03:863,5,1032.00,18794.00,8052.24,17855.00,17340.00,24946.00,6890.00,11938.00,8434.00,
05/10/19-11:50:03:863,5,1032.00,18792.00,8052.24,17959.00,17323.00,24939.00,6885.00,11930.00,8425.00,
05/10/19-11:50:03:863,5,1032.00,18793.00,8052.24,17998.00,17351.00,24938.00,6885.00,11934.00,8433.00,
05/10/19-11:50:03:863,5,1032.00,18796.00,8052.24,17939.00,17363.00,24943.00,6900.00,11947.00,8437.00,
05/10/19-11:50:03:863,5,1032.00,18793.00,8052.24,17891.00,17309.00,24941.00,6898.00,11944.00,8437.00,
05/10/19-11:50:03:863,5,1032.00,18795.00,8052.24,17941.00,17348.00,24940.00,6888.00,11932.00,8437.00,
05/10/19-11:50:03:863,5,1032.00,18793.00,8052.24,18018.00,17355.00,24938.00,6890.00,11939.00,8437.00,
05/10/19-11:50:04:80,5,1032.00,18792.00,8051.22,17967.00,17289.00,24942.00,6897.00,11935.00,8449.00,
05/10/19-11:50:04:80,5,1032.00,18792.00,8048.66,17872.00,17358.00,24943.00,6886.00,11937.00,8437.00,
05/10/19-11:50:04:80,5,1032.00,18792.00,8048.14,17921.00,17324.00,24940.00,6901.00,11933.00,8449.00,
05/10/19-11:50:04:80,5,1032.00,18792.00,8047.63,17992.00,17303.00,24936.00,6895.00,11940.00,8449.00,
05/10/19-11:50:04:80,5,1032.00,18792.00,8048.14,17961.00,17368.00,24936.00,6890.00,11936.00,8436.00,
05/10/19-11:50:04:80,5,1032.00,18796.00,8051.73,17870.00,17299.00,24944.00,6888.00,11931.00,8427.00,
05/10/19-11:50:04:80,5,1032.00,18794.00,8052.24,17862.00,17312.00,24942.00,6893.00,11933.00,8423.00,
05/10/19-11:50:04:80,5,1032.00,18793.00,8052.24,17969.00,17372.00,24941.00,6890.00,11939.00,8425.00,
05/10/19-11:50:04:80,5,1032.00,18794.00,8052.24,17976.00,17326.00,24940.00,6889.00,11938.00,8425.00,
05/10/19-11:50:04:80,5,1032.00,18794.00,8052.76,17881.00,17338.00,24944.00,6888.00,11932.00,8424.00,
05/10/19-11:50:04:80,5,1032.00,18796.00,8052.76,17877.00,17353.00,24946.00,6888.00,11941.00,8424.00,
05/10/19-11:50:04:80,5,1032.00,18796.00,8052.24,17964.00,17302.00,24937.00,6889.00,11939.00,8424.00,
05/10/19-11:50:04:80,5,1032.00,18795.00,8052.24,18007.00,17349.00,24938.00,6894.00,11930.00,8424.00,
05/10/19-11:50:04:297,5,1032.00,18792.00,8050.71,17941.00,17331.00,24941.00,6888.00,11951.00,8460.00,
05/10/19-11:50:04:297,5,1032.00,18794.00,8049.17,17881.00,17298.00,24938.00,6885.00,11947.00,8476.00,
05/10/19-11:50:04:297,5,1032.00,18793.00,8048.14,17975.00,17331.00,24940.00,6892.00,11962.00,8472.00,
05/10/19-11:50:04:297,5,1032.00,18792.00,8048.14,18012.00,17336.00,24936.00,6896.00,11944.00,8472.00,
05/10/19-11:50:04:297,5,1032.00,18793.00,8048.14,17944.00,17330.00,24941.00,6891.00,11946.00,8453.00,
05/10/19-11:50:04:297,5,1032.00,18792.00,8051.22,17874.00,17334.00,24942.00,6886.00,11927.00,8426.00,
05/10/19-11:50:04:297,5,1032.00,18792.00,8052.24,17909.00,17353.00,24941.00,6891.00,11940.00,8415.00,
05/10/19-11:50:04:297,5,1032.00,18792.00,8052.24,18004.00,17337.00,24936.00,6894.00,11933.00,8427.00,
05/10/19-11:50:04:297,5,1032.00,18795.00,8052.24,17949.00,17320.00,24941.00,6891.00,11937.00,8428.00,
05/10/19-11:50:04:297,5,1032.00,18793.00,8052.24,17852.00,17364.00,24944.00,6886.00,11934.00,8426.00,
05/10/19-11:50:04:297,5,1032.00,18795.00,8052.24,17894.00,17294.00,24943.00,6881.00,11937.00,8426.00,
05/10/19-11:50:04:297,5,1032.00,18793.00,8052.24,17952.00,17310.00,24937.00,6890.00,11939.00,8426.00,
05/10/19-11:50:04:297,5,1032.00,18794.00,8052.24,17973.00,17369.00,24938.00,6897.00,11933.00,8426.00,
05/10/19-11:50:04:514,5,1032.00,18792.00,8051.22,17905.00,17278.00,24941.00,6895.00,11933.00,8437.00,
05/10/19-11:50:04:514,5,1032.00,18793.00,8048.14,17870.00,17349.00,24943.00,6888.00,11932.00,8450.00,
05/10/19-11:50:04:514,5,1032.00,18792.00,8048.14,17976.00,17365.00,24938.00,6886.00,11935.00,8436.00,
05/10/19-11:50:04:514,5,1032.00,18792.00,8048.14,18009.00,17283.00,24935.00,6890.00,11938.00,8445.00,
05/10/19-11:50:04:514,5,1032.00,18793.00,8048.14,17914.00,17382.00,24941.00,6892.00,11936.00,8430.00,
05/10/19-11:50:04:514,5,1032.00,18792.00,8052.24,17890.00,17347.00,24944.00,6880.00,11947.00,8426.00,
05/10/19-11:50:04:514,5,1032.00,18795.00,8052.24,17966.00,17286.00,24936.00,6890.00,11933.00,8425.00,
05/10/19-11:50:04:514,5,1032.00,18793.00,8052.24,18018.00,17378.00,24938.00,6890.00,11931.00,8428.00,
05/10/19-11:50:04:514,5,1032.00,18794.00,8052.24,17911.00,17325.00,24944.00,6892.00,11940.00,8423.00,
05/10/19-11:50:04:514,5,1032.00,18795.00,8052.24,17878.00,17284.00,24943.00,6889.00,11937.00,8426.00,
05/10/19-11:50:04:514,5,1032.00,18794.00,8052.24,17924.00,17390.00,24941.00,6897.00,11939.00,8426.00,
05/10/19-11:50:04:514,5,1032.00,18795.00,8052.24,17997.00,17317.00,24938.00,6887.00,11930.00,8426.00,
05/10/19-11:50:04:514,5,1032.00,18795.00,8052.24,17915.00,17290.00,24941.00,6894.00,11938.00,8426.00,
05/10/19-11:50:04:731,5,1032.00,18792.00,8051.73,17870.00,17374.00,24944.00,6892.00,11950.00,8467.00,
05/10/19-11:50:04:731,5,1032.00,18793.00,8048.66,17920.00,17291.00,24941.00,6889.00,11955.00,8476.00,
05/10/19-11:50:04:731,5,1032.00,18792.00,8048.14,17969.00,17306.00,24935.00,6885.00,11949.00,8467.00,
05/10/19-11:50:04:731,5,1032.00,18792.00,8048.14,17954.00,17367.00,24936.00,6887.00,11954.00,8466.00,
05/10/19-11:50:04:731,5,1032.00,18793.00,8048.14,17900.00,17299.00,24938.00,6883.00,11944.00,8449.00,
05/10/19-11:50:04:731,5,1032.00,18792.00,8052.24,17954.00,17333.00,24938.00,6883.00,11931.00,8425.00,
05/10/19-11:50:04:731,5,1032.00,18792.00,8052.24,17959.00,17391.00,24938.00,6889.00,11934.00,8421.00,
05/10/19-11:50:04:731,5,1032.00,18793.00,8052.24,17966.00,17295.00,24940.00,6893.00,11925.00,8428.00,
05/10/19-11:50:04:731,5,1032.00,18794.00,8052.24,17943.00,17339.00,24939.00,6885.00,11940.00,8423.00,
05/10/19-11:50:04:731,5,1032.00,18794.00,8052.24,17932.00,17379.00,24941.00,6890.00,11928.00,8422.00,
05/10/19-11:50:04:731,5,1032.00,18794.00,8052.24,17946.00,17284.00,24939.00,6882.00,11932.00,8422.00,
05/10/19-11:50:04:731,5,1032.00,18795.00,8052.24,17959.00,17336.00,24941.00,6886.00,11940.00,8422.00,
05/10/19-11:50:04:731,5,1032.00,18794.00,8052.24,17936.00,17324.00,24940.00,6889.00,11937.00,8422.00,
05/10/19-11:50:04:948,5,1032.00,18792.00,8050.71,17876.00,17288.00,24943.00,6888.00,11949.00,8436.00,
05/10/19-11:50:04:948,5,1032.00,18793.00,8048.14,17918.00,17335.00,24940.00,6890.00,11939.00,8444.00,
05/10/19-11:50:04:948,5,1032.00,18792.00,8048.14,17927.00,17354.00,24937.00,6897.00,11942.00,8451.00,
05/10/19-11:50:04:948,5,1032.00,18792.00,8048.14,17955.00,17318.00,24941.00,6894.00,11940.00,8445.00,
05/10/19-11:50:04:948,5,1032.00,18793.00,8048.66,17913.00,17323.00,24940.00,6886.00,11936.00,8431.00,
05/10/19-11:50:04:948,5,1032.00,18796.00,8051.73,17882.00,17373.00,24944.00,6885.00,11937.00,8421.00,
05/10/19-11:50:04:948,5,1032.00,18793.00,8052.24,17940.00,17333.00,24941.00,6894.00,11936.00,8421.00,
05/10/19-11:50:04:948,5,1032.00,18794.00,8052.24,17976.00,17321.00,24936.00,6888.00,11933.00,8421.00,
05/10/19-11:50:04:948,5,1032.00,18792.00,8052.24,17944.00,17374.00,24939.00,6892.00,11935.00,8421.00,
05/10/19-11:50:04:948,5,1032.00,18795.00,8052.24,17948.00,17289.00,24939.00,6887.00,11928.00,8427.00,
05/10/19-11:50:04:948,5,1032.00,18797.00,8052.24,17923.00,17330.00,24941.00,6888.00,11931.00,8427.00,
05/10/19-11:50:04:948,5,1032.00,18793.00,8052.24,17973.00,17380.00,24943.00,6894.00,11939.00,8427.00,
05/10/19-11:50:04:948,5,1032.00,18793.00,8052.24,17962.00,17272.00,24937.00,6887.00,11934.00,8427.00,
05/10/19-11:50:05:164,5,1032.00,18794.00,8051.73,17913.00,17331.00,24940.00,6880.00,11942.00,8472.00,
05/10/19-11:50:05:164,5,1032.00,18792.00,8048.14,17937.00,17374.00,24937.00,6883.00,11949.00,8468.00,
05/10/19-11:50:05:164,5,1032.00,18793.00,8048.14,17946.00,17280.00,24937.00,6885.00,11937.00,8469.00,
05/10/19-11:50:05:164,5,1032.00,18792.00,8048.14,17938.00,17361.00,24940.00,6881.00,11943.00,8466.00,
05/10/19-11:50:05:164,5,1032.00,18792.00,8048.14,17904.00,17328.00,24941.00,6888.00,11952.00,8454.00,
05/10/19-11:50:05:164,5,1032.00,18794.00,8051.73,17906.00,17283.00,24941.00,6889.00,11936.00,8420.00,
05/10/19-11:50:05:164,5,1032.00,18793.00,8052.24,17934.00,17389.00,24940.00,6882.00,11938.00,8422.00,
05/10/19-11:50:05:164,5,1032.00,18795.00,8052.24,17924.00,17332.00,24940.00,6897.00,11929.00,8419.00,
05/10/19-11:50:05:164,5,1032.00,18794.00,8052.24,17954.00,17301.00,24940.00,6889.00,11941.00,8424.00,
05/10/19-11:50:05:164,5,1032.00,18793.00,8052.24,17932.00,17358.00,24939.00,6891.00,11931.00,8416.00,
05/10/19-11:50:05:164,5,1032.00,18792.00,8052.24,17875.00,17341.00,24944.00,6882.00,11938.00,8416.00,
05/10/19-11:50:05:164,5,1033.00,18793.00,8052.76,17963.00,17299.00,24939.00,6887.00,11937.00,8416.00,
05/10/19-11:50:05:164,5,1032.00,18793.00,8052.24,18010.00,17366.00,24937.00,6887.00,11935.00,8416.00,
05/10/19-11:50:05:381,5,1032.00,18793.00,8051.22,17945.00,17333.00,24936.00,6886.00,11939.00,8432.00,
05/10/19-11:50:05:381,5,1032.00,18793.00,8048.14,17882.00,17246.00,24942.00,6891.00,11940.00,8439.00,
05/10/19-11:50:05:381,5,1032.00,18792.00,8048.14,17941.00,17391.00,24940.00,6885.00,11932.00,8434.00,
05/10/19-11:50:05:381,5,1032.00,18792.00,8048.14,17999.00,17338.00,24936.00,6894.00,11924.00,8435.00,
05/10/19-11:50:05:381,5,1032.00,18793.00,8048.14,17933.00,17286.00,24938.00,6888.00,11939.00,8435.00,
05/10/19-11:50:05:381,5,1032.00,18795.00,8052.24,17860.00,17387.00,24947.00,6895.00,11929.00,8412.00,
05/10/19-11:50:05:381,5,1032.00,18793.00,8052.24,17952.00,17318.00,24941.00,6887.00,11931.00,8419.00,
05/10/19-11:50:05:381,5,1032.00,18793.00,8052.24,17972.00,17315.00,24940.00,6878.00,11924.00,8417.00,
05/10/19-11:50:05:381,5,1032.00,18793.00,8052.24,17899.00,17387.00,24947.00,6887.00,11939.00,8421.00,
05/10/19-11:50:05:381,5,1032.00,18794.00,8052.24,17871.00,17281.00,24943.00,6888.00,11943.00,8418.00,
05/10/19-11:50:05:381,5,1032.00,18794.00,8052.24,17931.00,17312.00,24940.00,6888.00,11932.00,8418.00,
05/10/19-11:50:05:381,5,1032.00,18793.00,8052.24,18010.00,17392.00,24939.00,6890.00,11934.00,8418.00,
05/10/19-11:50:05:381,5,1032.00,18793.00,8052.24,17951.00,17279.00,24940.00,6886.00,11936.00,8418.00,
05/10/19-11:50:05:598,5,1032.00,18792.00,8050.19,17878.00,17337.00,24944.00,6881.00,11951.00,8467.00,
05/10/19-11:50:05:598,5,1032.00,18793.00,8048.66,17927.00,17364.00,24945.00,6885.00,11942.00,8463.00,
05/10/19-11:50:05:598,5,1032.00,18792.00,8048.14,17994.00,17300.00,24937.00,6885.00,11943.00,8455.00,
05/10/19-11:50:05:598,5,1032.00,18793.00,8048.14,17980.00,17369.00,24938.00,6874.00,11943.00,8463.00,
05/10/19-11:50:05:598,5,1032.00,18792.00,8048.14,17900.00,17340.00,24940.00,6889.00,11947.00,8431.00,
05/10/19-11:50:05:598,5,1032.00,18793.00,8051.73,17928.00,17296.00,24941.00,6891.00,11928.00,8414.00,
05/10/19-11:50:05:598,5,1032.00,18793.00,8052.24,17963.00,17348.00,24940.00,6880.00,11930.00,8421.00,
05/10/19-11:50:05:598,5,1032.00,18792.00,8052.24,17942.00,17359.00,24943.00,6879.00,11943.00,8400.00,
05/10/19-11:50:05:598,5,1032.00,18792.00,8052.24,17916.00,17285.00,24942.00,6896.00,11935.00,8419.00,
05/10/19-11:50:05:598,5,1032.00,18794.00,8052.24,17906.00,17347.00,24942.00,6886.00,11938.00,8405.00,
05/10/19-11:50:05:598,5,1032.00,18793.00,8052.24,17978.00,17340.00,24938.00,6887.00,11936.00,8405.00,
05/10/19-11:50:05:598,5,1032.00,18792.00,8052.24,17925.00,17284.00,24942.00,6896.00,11932.00,8405.00,
05/10/19-11:50:05:598,5,1032.00,18794.00,8052.24,17896.00,17386.00,24948.00,6891.00,11932.00,8405.00,
05/10/19-11:50:05:815,5,1032.00,18792.00,8050.71,17942.00,17316.00,24942.00,6888.00,11935.00,8423.00,
05/10/19-11:50:05:815,5,1032.00,18794.00,8048.14,17938.00,17312.00,24940.00,6883.00,11938.00,8432.00,
05/10/19-11:50:05:815,5,1032.00,18792.00,8048.14,17942.00,17369.00,24940.00,6886.00,11941.00,8421.00,
05/10/19-11:50:05:815,5,1032.00,18792.00,8048.14,17934.00,17330.00,24945.00,6884.00,11939.00,8426.00,
05/10/19-11:50:05:815,5,1032.00,18792.00,8048.14,17956.00,17326.00,24939.00,6885.00,11941.00,8422.00,
05/10/19-11:50:05:815,5,1032.00,18793.00,8051.22,17923.00,17368.00,24944.00,6881.00,11920.00,8413.00,
05/10/19-11:50:05:815,5,1032.00,18793.00,8052.24,17943.00,17305.00,24940.00,6878.00,11929.00,8409.00,
05/10/19-11:50:05:815,5,1032.00,18795.00,8052.24,17960.00,17317.00,24941.00,6886.00,11940.00,8421.00,
05/10/19-11:50:05:815,5,1032.00,18793.00,8052.24,17928.00,17388.00,24941.00,6886.00,11929.00,8410.00,
05/10/19-11:50:05:815,5,1032.00,18793.00,8052.24,17952.00,17265.00,24941.00,6891.00,11933.00,8414.00,
05/10/19-11:50:05:815,5,1032.00,18793.00,8052.24,17941.00,17339.00,24944.00,6891.00,11936.00,8414.00,
05/10/19-11:50:05:815,5,1032.00,18794.00,8052.24,17935.00,17349.00,24941.00,6879.00,11932.00,8414.00,
05/10/19-11:50:05:815,5,1032.00,18793.00,8052.24,17910.00,17280.00,24942.00,6885.00,11931.00,8414.00,
05/10/19-11:50:06:32,5,1032.00,18793.00,8051.73,17924.00,17374.00,24940.00,6880.00,11947.00,8456.00,
05/10/19-11:50:06:32,5,1032.00,18792.00,8048.14,17980.00,17325.00,24938.00,6881.00,11945.00,8460.00,
05/10/19-11:50:06:32,5,1032.00,18792.00,8048.14,17932.00,17339.00,24940.00,6885.00,11945.00,8464.00,
05/10/19-11:50:06:32,5,1032.00,18792.00,8048.14,17898.00,17343.00,24941.00,6881.00,11952.00,8461.00,
05/10/19-11:50:06:32,5,1032.00,18792.00,8048.14,17905.00,17353.00,24941.00,6880.00,11950.00,8444.00,
05/10/19-11:50:06:32,5,1032.00,18794.00,8051.73,17996.00,17340.00,24939.00,6890.00,11925.00,8413.00,
05/10/19-11:50:06:32,5,1032.00,18793.00,8052.24,17954.00,17327.00,24942.00,6881.00,11938.00,8412.00,
05/10/19-11:50:06:32,5,1032.00,18793.00,8052.24,17891.00,17346.00,24946.00,6880.00,11931.00,8412.00,
05/10/19-11:50:06:32,5,1032.00,18793.00,8052.24,17943.00,17285.00,24940.00,6881.00,11934.00,8412.00,
05/10/19-11:50:06:32,5,1033.00,18795.00,8052.24,17985.00,17341.00,24938.00,6886.00,11929.00,8415.00,
05/10/19-11:50:06:32,5,1032.00,18793.00,8052.24,17961.00,17334.00,24943.00,6879.00,11930.00,8415.00,
05/10/19-11:50:06:32,5,1032.00,18795.00,8052.24,17888.00,17286.00,24944.00,6890.00,11934.00,8415.00,
05/10/19-11:50:06:32,5,1032.00,18792.00,8052.24,17900.00,17352.00,24943.00,6884.00,11937.00,8415.00,
05/10/19-11:50:06:249,5,1032.00,18793.00,8051.22,18002.00,17351.00,24937.00,6888.00,11936.00,8420.00,
05/10/19-11:50:06:249,5,1032.00,18793.00,8048.66,17966.00,17312.00,24941.00,6884.00,11934.00,8433.00,
05/10/19-11:50:06:249,5,1032.00,18792.00,8048.14,17867.00,17368.00,24944.00,6891.00,11935.00,8436.00,
05/10/19-11:50:06:249,5,1032.00,18794.00,8048.14,17887.00,17343.00,24942.00,6892.00,11942.00,8431.00,
05/10/19-11:50:06:249,5,1032.00,18792.00,8048.14,17996.00,17310.00,24938.00,6891.00,11940.00,8417.00,
05/10/19-11:50:06:249,5,1032.00,18793.00,8051.73,17975.00,17382.00,24938.00,6885.00,11928.00,8417.00,
05/10/19-11:50:06:249,5,1032.00,18792.00,8052.24,17889.00,17298.00,24944.00,6890.00,11930.00,8407.00,
05/10/19-11:50:06:249,5,1032.00,18794.00,8052.24,17882.00,17314.00,24944.00,6890.00,11933.00,8414.00,
05/10/19-11:50:06:249,5,1032.00,18796.00,8052.24,17980.00,17367.00,24939.00,6881.00,11939.00,8412.00,
05/10/19-11:50:06:249,5,1032.00,18794.00,8052.24,17998.00,17304.00,24940.00,6891.00,11934.00,8413.00,
05/10/19-11:50:06:249,5,1032.00,18792.00,8052.24,17903.00,17321.00,24941.00,6895.00,11940.00,8413.00,
05/10/19-11:50:06:249,5,1032.00,18792.00,8052.24,17889.00,17332.00,24943.00,6894.00,11935.00,8413.00,
05/10/19-11:50:06:249,5,1032.00,18792.00,8052.24,17972.00,17322.00,24938.00,6890.00,11939.00,8413.00,
05/10/19-11:50:06:466,5,1032.00,18793.00,8051.73,18014.00,17331.00,24937.00,6893.00,11947.00,8450.00,
05/10/19-11:50:06:466,5,1032.00,18792.00,8048.14,17912.00,17361.00,24941.00,6892.00,11946.00,8467.00,
05/10/19-11:50:06:466,5,1032.00,18792.00,8048.14,17858.00,17318.00,24942.00,6889.00,11942.00,8464.00,
05/10/19-11:50:06:466,5,1032.00,18792.00,8048.14,17957.00,17321.00,24939.00,6877.00,11948.00,8470.00,
05/10/19-11:50:06:466,5,1032.00,18792.00,8048.14,18022.00,17387.00,24936.00,6887.00,11948.00,8439.00,
05/10/19-11:50:06:466,5,1032.00,18792.00,8050.19,17950.00,17307.00,24939.00,6894.00,11934.00,8412.00,
05/10/19-11:50:06:466,5,1032.00,18792.00,8052.24,17835.00,17342.00,24944.00,6890.00,11934.00,8413.00,
05/10/19-11:50:06:466,5,1032.00,18794.00,8052.24,17910.00,17348.00,24943.00,6880.00,11942.00,8417.00,
05/10/19-11:50:06:466,5,1032.00,18794.00,8052.24,18013.00,17290.00,24937.00,6875.00,11940.00,8413.00,
05/10/19-11:50:06:466,5,1032.00,18793.00,8052.24,17981.00,17346.00,24943.00,6889.00,11931.00,8419.00,
05/10/19-11:50:06:466,5,1032.00,18795.00,8052.24,17862.00,17329.00,24945.00,6890.00,11936.00,8419.00,
05/10/19-11:50:06:466,5,1032.00,18793.00,8052.24,17874.00,17301.00,24944.00,6885.00,11935.00,8419.00,
05/10/19-11:50:06:466,5,1032.00,18792.00,8052.24,18005.00,17363.00,24940.00,6882.00,11929.00,8419.00,
05/10/19-11:50:06:683,5,1032.00,18793.00,8051.73,17998.00,17330.00,24936.00,6874.00,11937.00,8434.00,
05/10/19-11:50:06:683,5,1032.00,18796.00,8048.66,17893.00,17328.00,24943.00,6874.00,11940.00,8434.00,
05/10/19-11:50:06:683,5,1032.00,18793.00,8048.14,17874.00,17356.00,24943.00,6874.00,11937.00,8430.00,
05/10/19-11:50:06:683,5,1032.00,18792.00,8048.14,17962.00,17332.00,24938.00,6878.00,11938.00,8430.00,
05/10/19-11:50:06:683,5,1032.00,18793.00,8048.14,18035.00,17349.00,24937.00,6884.00,11939.00,8432.00,
05/10/19-11:50:06:683,5,1032.00,18793.00,8051.73,17929.00,17324.00,24942.00,6887.00,11930.00,8413.00,
05/10/19-11:50:06:683,5,1032.00,18792.00,8052.24,17824.00,17316.00,24945.00,6888.00,11934.00,8419.00,
05/10/19-11:50:06:683,5,1032.00,18792.00,8052.24,17939.00,17334.00,24941.00,6887.00,11931.00,8408.00,
05/10/19-11:50:06:683,5,1032.00,18794.00,8052.24,18044.00,17314.00,24934.00,6881.00,11937.00,8417.00,
05/10/19-11:50:06:683,5,1032.00,18792.00,8052.24,17952.00,17346.00,24942.00,6887.00,11933.00,8418.00,
05/10/19-11:50:06:683,5,1032.00,18793.00,8052.24,17835.00,17308.00,24948.00,6879.00,11938.00,8418.00,
05/10/19-11:50:06:683,5,1032.00,18793.00,8052.24,17878.00,17316.00,24944.00,6889.00,11933.00,8418.00,
05/10/19-11:50:06:683,5,1032.00,18792.00,8052.24,18030.00,17366.00,24937.00,6886.00,11934.00,8418.00,
05/10/19-11:50:06:899,5,1032.00,18792.00,8050.71,17995.00,17339.00,24939.00,6876.00,11945.00,8451.00,
05/10/19-11:50:06:899,5,1032.00,18794.00,8048.14,17850.00,17322.00,24943.00,6874.00,11945.00,8461.00,
05/10/19-11:50:06:899,5,1032.00,18793.00,8048.14,17856.00,17361.00,24945.00,6876.00,11950.00,8454.00,
05/10/19-11:50:06:899,5,1032.00,18794.00,8048.14,18007.00,17317.00,24939.00,6882.00,11948.00,8465.00,
05/10/19-11:50:06:899,5,1032.00,18792.00,8048.14,18032.00,17338.00,24939.00,6880.00,11944.00,8439.00,
05/10/19-11:50:06:899,5,1032.00,18795.00,8051.22,17879.00,17360.00,24945.00,6885.00,11933.00,8408.00,
05/10/19-11:50:06:899,5,1032.00,18794.00,8052.24,17849.00,17289.00,24944.00,6882.00,11932.00,8410.00,
05/10/19-11:50:06:899,5,1032.00,18796.00,8052.24,17982.00,17345.00,24938.00,6878.00,11933.00,8412.00,
05/10/19-11:50:06:899,5,1032.00,18793.00,8052.24,18031.00,17343.00,24934.00,6878.00,11937.00,8413.00,
05/10/19-11:50:06:899,5,1032.00,18792.00,8052.24,17921.00,17297.00,24942.00,6884.00,11936.00,8412.00,
05/10/19-11:50:06:899,5,1032.00,18795.00,8052.24,17832.00,17335.00,24947.00,6884.00,11931.00,8412.00,
05/10/19-11:50:06:899,5,1032.00,18792.00,8052.24,17929.00,17337.00,24941.00,6880.00,11934.00,8412.00,
05/10/19-11:50:06:899,5,1032.00,18794.00,8052.24,18031.00,17323.00,24936.00,6880.00,11942.00,8412.00,
05/10/19-11:50:07:116,5,1032.00,18792.00,8051.73,17961.00,17348.00,24942.00,6873.00,11937.00,8436.00,
05/10/19-11:50:07:116,5,1032.00,18792.00,8048.14,17826.00,17333.00,24944.00,6870.00,11938.00,8430.00,
05/10/19-11:50:07:116,5,1032.00,18792.00,8048.14,17891.00,17327.00,24946.00,6890.00,11935.00,8430.00,
05/10/19-11:50:07:116,5,1032.00,18792.00,8048.14,18018.00,17354.00,24938.00,6885.00,11933.00,8437.00,
05/10/19-11:50:07:116,5,1032.00,18792.00,8048.66,17974.00,17361.00,24938.00,6889.00,11937.00,8427.00,
05/10/19-11:50:07:116,5,1032.00,18792.00,8052.24,17872.00,17302.00,24947.00,6885.00,11937.00,8422.00,
05/10/19-11:50:07:116,5,1032.00,18792.00,8052.24,17878.00,17333.00,24942.00,6886.00,11929.00,8416.00,
05/10/19-11:50:07:116,5,1032.00,18792.00,8052.24,18003.00,17349.00,24940.00,6876.00,11934.00,8414.00,
05/10/19-11:50:07:116,5,1032.00,18792.00,8052.24,18006.00,17294.00,24937.00,6880.00,11941.00,8410.00,
05/10/19-11:50:07:116,5,1032.00,18792.00,8052.76,17893.00,17343.00,24944.00,6888.00,11939.00,8403.00,
05/10/19-11:50:07:116,5,1032.00,18794.00,8052.76,17883.00,17331.00,24947.00,6885.00,11939.00,8403.00,
05/10/19-11:50:07:116,5,1032.00,18792.00,8052.24,17954.00,17288.00,24936.00,6881.00,11932.00,8403.00,
05/10/19-11:50:07:116,5,1032.00,18794.00,8052.24,18012.00,17381.00,24939.00,6870.00,11943.00,8403.00,
05/10/19-11:50:07:333,5,1032.00,18792.00,8051.73,17928.00,17324.00,24942.00,6883.00,11949.00,8456.00,
05/10/19-11:50:07:333,5,1032.00,18792.00,8048.14,17857.00,17305.00,24941.00,6872.00,11956.00,8466.00,
05/10/19-11:50:07:333,5,1032.00,18792.00,8048.14,17929.00,17385.00,24941.00,6872.00,11951.00,8458.00,
05/10/19-11:50:07:333,5,1032.00,18792.00,8048.14,18001.00,17294.00,24937.00,6881.00,11937.00,8463.00,
05/10/19-11:50:07:333,5,1032.00,18792.00,8048.14,17940.00,17349.00,24938.00,6885.00,11928.00,8442.00,
05/10/19-11:50:07:333,5,1032.00,18792.00,8052.24,17874.00,17354.00,24942.00,6886.00,11929.00,8408.00,
05/10/19-11:50:07:333,5,1032.00,18793.00,8052.24,17900.00,17285.00,24942.00,6883.00,11940.00,8409.00,
05/10/19-11:50:07:333,5,1032.00,18793.00,8052.24,17984.00,17367.00,24938.00,6882.00,11932.00,8413.00,
