Calibration
Channel,Gain,Offset,Zero
0,1,0,0
1,1,0,0
2,0.51249,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
mm/dd/yy-hh:mm:ss:ms,Sch,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
06/28/19-16:35:13:556,3,969.00,16969.00,8238.28,18475.00,18100.00,24456.00,6819.00,12718.00,8770.00,
06/28/19-16:35:13:556,3,971.00,16969.00,8240.33,17788.00,18066.00,24303.00,6824.00,12723.00,8768.00,
06/28/19-16:35:13:556,3,973.00,16969.00,8240.84,17942.00,18155.00,24468.00,6818.00,12726.00,8765.00,
06/28/19-16:35:13:556,3,972.00,16969.00,8240.84,17978.00,18298.00,24423.00,6821.00,12718.00,8769.00,
06/28/19-16:35:13:556,3,971.00,16968.00,8240.84,17822.00,17723.00,24266.00,6817.00,12721.00,8762.00,
06/28/19-16:35:13:556,3,971.00,16968.00,8240.84,18033.00,17859.00,24214.00,6824.00,12724.00,8762.00,
06/28/19-16:35:13:556,3,973.00,16968.00,8240.84,18089.00,18177.00,24402.00,6824.00,12726.00,8762.00,
06/28/19-16:35:13:556,3,972.00,16968.00,8240.84,17539.00,17961.00,24366.00,6829.00,12723.00,8762.00,
06/28/19-16:35:13:773,3,971.00,16968.00,8238.28,17678.00,17666.00,24442.00,6829.00,12738.00,8817.00,
06/28/19-16:35:13:773,3,970.00,16968.00,8236.74,17103.00,17690.00,24408.00,6820.00,12740.00,8824.00,
06/28/19-16:35:13:773,3,970.00,16968.00,8236.23,17645.00,18001.00,24291.00,6816.00,12739.00,8816.00,
06/28/19-16:35:13:773,3,972.00,16968.00,8236.74,18014.00,17717.00,24392.00,6823.00,12744.00,8811.00,
06/28/19-16:35:13:773,3,973.00,16968.00,8236.74,17952.00,18114.00,24282.00,6817.00,12730.00,8785.00,
06/28/19-16:35:13:773,3,973.00,16969.00,8238.28,18144.00,17877.00,24294.00,6815.00,12721.00,8765.00,
06/28/19-16:35:13:773,3,970.00,16969.00,8239.81,17788.00,18425.00,24505.00,6828.00,12726.00,8761.00,
06/28/19-16:35:13:773,3,970.00,16968.00,8240.84,17713.00,17518.00,24217.00,6829.00,12730.00,8762.00,
06/28/19-16:35:13:773,3,971.00,16969.00,8240.84,18520.00,18037.00,24311.00,6825.00,12721.00,8762.00,
06/28/19-16:35:13:773,3,971.00,16968.00,8240.84,17185.00,19130.00,24505.00,6819.00,12721.00,8760.00,
06/28/19-16:35:13:773,3,971.00,16968.00,8240.84,16549.00,18719.00,24359.00,6832.00,12721.00,8760.00,
06/28/19-16:35:13:773,3,968.00,16969.00,8240.84,19444.00,17373.00,24513.00,6821.00,12724.00,8760.00,
06/28/19-16:35:13:773,3,973.00,16969.00,8240.84,17197.00,17332.00,24286.00,6822.00,12728.00,8760.00,
06/28/19-16:35:13:989,3,971.00,16968.00,8238.79,17312.00,17946.00,24521.00,6827.00,12723.00,8787.00,
06/28/19-16:35:13:989,3,972.00,16969.00,8236.74,16664.00,18925.00,24396.00,6825.00,12727.00,8781.00,
06/28/19-16:35:13:989,3,968.00,16968.00,8236.74,17062.00,17694.00,24413.00,6818.00,12727.00,8785.00,
06/28/19-16:35:13:989,3,970.00,16968.00,8236.74,18434.00,17358.00,24437.00,6827.00,12726.00,8787.00,
06/28/19-16:35:13:989,3,973.00,16968.00,8236.74,18719.00,18068.00,24303.00,6827.00,12725.00,8781.00,
06/28/19-16:35:13:989,3,974.00,16968.00,8237.76,17480.00,17617.00,24344.00,6816.00,12719.00,8757.00,
06/28/19-16:35:13:989,3,973.00,16969.00,8240.84,18151.00,18404.00,24343.00,6825.00,12718.00,8763.00,
06/28/19-16:35:13:989,3,973.00,16969.00,8240.84,17354.00,18181.00,24316.00,6825.00,12720.00,8762.00,
06/28/19-16:35:13:989,3,974.00,16968.00,8240.84,18444.00,17789.00,24210.00,6812.00,12735.00,8760.00,
06/28/19-16:35:13:989,3,973.00,16968.00,8240.84,18428.00,17278.00,24474.00,6821.00,12731.00,8765.00,
06/28/19-16:35:13:989,3,972.00,16968.00,8240.84,18454.00,17909.00,24323.00,6812.00,12729.00,8765.00,
06/28/19-16:35:13:989,3,971.00,16968.00,8240.84,18343.00,18321.00,24327.00,6822.00,12723.00,8765.00,
06/28/19-16:35:13:989,3,973.00,16968.00,8240.84,17936.00,18224.00,24409.00,6820.00,12715.00,8765.00,
06/28/19-16:35:14:206,3,972.00,16968.00,8237.76,17682.00,18478.00,24113.00,6822.00,12733.00,8822.00,
06/28/19-16:35:14:206,3,974.00,16968.00,8236.74,17979.00,18147.00,24128.00,6810.00,12737.00,8819.00,
06/28/19-16:35:14:206,3,972.00,16968.00,8236.23,17507.00,18124.00,24336.00,6804.00,12735.00,8818.00,
06/28/19-16:35:14:206,3,970.00,16968.00,8236.74,17906.00,17453.00,23997.00,6825.00,12741.00,8818.00,
06/28/19-16:35:14:206,3,971.00,16969.00,8236.23,17187.00,17462.00,24248.00,6826.00,12735.00,8798.00,
06/28/19-16:35:14:206,3,973.00,16969.00,8237.25,17558.00,17572.00,24297.00,6826.00,12726.00,8758.00,
06/28/19-16:35:14:206,3,970.00,16969.00,8240.33,17590.00,17764.00,24349.00,6819.00,12730.00,8762.00,
06/28/19-16:35:14:206,3,972.00,16969.00,8240.84,17984.00,18350.00,24473.00,6817.00,12722.00,8765.00,
06/28/19-16:35:14:206,3,969.00,16968.00,8240.84,18131.00,18239.00,24238.00,6819.00,12726.00,8757.00,
06/28/19-16:35:14:206,3,973.00,16968.00,8240.84,18243.00,18543.00,24288.00,6820.00,12729.00,8766.00,
06/28/19-16:35:14:206,3,972.00,16969.00,8240.84,17738.00,18150.00,24149.00,6827.00,12720.00,8766.00,
06/28/19-16:35:14:206,3,969.00,16968.00,8240.84,18130.00,17881.00,24103.00,6824.00,12730.00,8766.00,
06/28/19-16:35:14:206,3,971.00,16968.00,8240.84,18222.00,17465.00,24237.00,6815.00,12724.00,8766.00,
06/28/19-16:35:14:423,3,968.00,16968.00,8238.28,18328.00,17991.00,24226.00,6826.00,12725.00,8789.00,
06/28/19-16:35:14:423,3,973.00,16968.00,8236.74,17959.00,17883.00,24192.00,6817.00,12723.00,8781.00,
06/28/19-16:35:14:423,3,971.00,16969.00,8236.23,17804.00,17992.00,24355.00,6817.00,12728.00,8788.00,
06/28/19-16:35:14:423,3,971.00,16968.00,8236.23,17722.00,18210.00,24262.00,6826.00,12726.00,8784.00,
06/28/19-16:35:14:423,3,971.00,16968.00,8236.23,17437.00,18367.00,24188.00,6826.00,12725.00,8770.00,
06/28/19-16:35:14:423,3,971.00,16969.00,8238.79,17531.00,17796.00,24449.00,6820.00,12716.00,8768.00,
06/28/19-16:35:14:423,3,970.00,16968.00,8239.81,17570.00,17713.00,24121.00,6819.00,12723.00,8752.00,
06/28/19-16:35:14:423,3,971.00,16969.00,8240.84,17797.00,17565.00,23957.00,6820.00,12726.00,8758.00,
06/28/19-16:35:14:423,3,971.00,16968.00,8240.84,16863.00,19480.00,23921.00,6825.00,12722.00,8757.00,
06/28/19-16:35:14:423,3,971.00,16968.00,8240.84,15488.00,19832.00,23531.00,6822.00,12719.00,8760.00,
06/28/19-16:35:14:423,3,970.00,16968.00,8240.84,16398.00,17987.00,24472.00,6826.00,12727.00,8760.00,
06/28/19-16:35:14:423,3,970.00,16968.00,8240.84,19152.00,18351.00,24368.00,6813.00,12721.00,8760.00,
06/28/19-16:35:14:423,3,972.00,16968.00,8240.84,18144.00,17816.00,24234.00,6823.00,12733.00,8760.00,
06/28/19-16:35:14:640,3,973.00,16968.00,8238.28,18664.00,18012.00,24178.00,6817.00,12739.00,8806.00,
06/28/19-16:35:14:640,3,971.00,16968.00,8236.74,17335.00,17664.00,24134.00,6823.00,12748.00,8814.00,
06/28/19-16:35:14:640,3,971.00,16968.00,8236.74,18052.00,18016.00,24236.00,6829.00,12735.00,8806.00,
06/28/19-16:35:14:640,3,971.00,16968.00,8235.71,17455.00,18021.00,24277.00,6818.00,12743.00,8816.00,
06/28/19-16:35:14:640,3,971.00,16968.00,8235.71,18025.00,17901.00,24189.00,6822.00,12731.00,8787.00,
06/28/19-16:35:14:640,3,973.00,16968.00,8236.74,18133.00,17979.00,24371.00,6813.00,12710.00,8768.00,
06/28/19-16:35:14:640,3,972.00,16968.00,8240.84,17587.00,17963.00,24159.00,6822.00,12719.00,8764.00,
06/28/19-16:35:14:640,3,972.00,16968.00,8240.84,17494.00,17951.00,24217.00,6825.00,12729.00,8759.00,
06/28/19-16:35:14:640,3,970.00,16969.00,8240.84,17533.00,18041.00,24365.00,6828.00,12717.00,8764.00,
06/28/19-16:35:14:640,3,973.00,16968.00,8240.33,17529.00,18422.00,24192.00,6826.00,12731.00,8757.00,
06/28/19-16:35:14:640,3,970.00,16969.00,8240.84,17672.00,18099.00,24233.00,6823.00,12729.00,8757.00,
06/28/19-16:35:14:640,3,970.00,16968.00,8240.84,18401.00,18040.00,24341.00,6819.00,12723.00,8757.00,
06/28/19-16:35:14:640,3,973.00,16968.00,8240.84,17837.00,18477.00,24151.00,6824.00,12718.00,8757.00,
06/28/19-16:35:14:857,3,972.00,16968.00,8238.79,18227.00,17633.00,24292.00,6819.00,12728.00,8788.00,
06/28/19-16:35:14:857,3,972.00,16968.00,8236.74,18496.00,17388.00,24273.00,6820.00,12731.00,8779.00,
06/28/19-16:35:14:857,3,974.00,16968.00,8236.74,17851.00,17990.00,24077.00,6818.00,12729.00,8783.00,
06/28/19-16:35:14:857,3,971.00,16968.00,8235.71,17841.00,18576.00,24198.00,6830.00,12721.00,8789.00,
06/28/19-16:35:14:857,3,972.00,16968.00,8236.74,17267.00,17815.00,24329.00,6828.00,12725.00,8771.00,
06/28/19-16:35:14:857,3,972.00,16968.00,8237.25,17841.00,18167.00,24227.00,6825.00,12716.00,8767.00,
06/28/19-16:35:14:857,3,971.00,16968.00,8240.84,17543.00,18105.00,24412.00,6824.00,12723.00,8764.00,
06/28/19-16:35:14:857,3,972.00,16968.00,8240.33,18073.00,17765.00,24155.00,6827.00,12726.00,8758.00,
06/28/19-16:35:14:857,3,970.00,16969.00,8240.84,18083.00,17401.00,24295.00,6814.00,12724.00,8766.00,
06/28/19-16:35:14:857,3,972.00,16968.00,8240.84,17698.00,17776.00,24337.00,6821.00,12724.00,8755.00,
06/28/19-16:35:14:857,3,973.00,16968.00,8240.84,17801.00,17856.00,24200.00,6824.00,12733.00,8755.00,
06/28/19-16:35:14:857,3,973.00,16968.00,8240.84,17788.00,18406.00,24318.00,6821.00,12724.00,8755.00,
06/28/19-16:35:14:857,3,972.00,16968.00,8240.84,17977.00,18488.00,24186.00,6825.00,12718.00,8755.00,
06/28/19-16:35:15:74,3,972.00,16968.00,8239.30,18300.00,18065.00,24158.00,6810.00,12740.00,8805.00,
06/28/19-16:35:15:74,3,972.00,16968.00,8236.74,18318.00,17604.00,24318.00,6812.00,12740.00,8813.00,
06/28/19-16:35:15:74,3,971.00,16968.00,8236.74,18019.00,17874.00,24250.00,6823.00,12733.00,8810.00,
06/28/19-16:35:15:74,3,971.00,16968.00,8235.71,17716.00,17874.00,24232.00,6829.00,12735.00,8816.00,
06/28/19-16:35:15:74,3,972.00,16968.00,8236.74,17398.00,18121.00,24384.00,6815.00,12726.00,8787.00,
06/28/19-16:35:15:74,3,969.00,16968.00,8237.76,17896.00,18367.00,24250.00,6822.00,12734.00,8763.00,
06/28/19-16:35:15:74,3,973.00,16968.00,8240.33,18170.00,18222.00,24229.00,6824.00,12722.00,8762.00,
06/28/19-16:35:15:74,3,971.00,16968.00,8240.84,18107.00,17702.00,24259.00,6816.00,12722.00,8764.00,
06/28/19-16:35:15:74,3,970.00,16968.00,8240.84,17662.00,17532.00,24283.00,6828.00,12718.00,8754.00,
06/28/19-16:35:15:74,3,969.00,16968.00,8240.84,17368.00,17992.00,24343.00,6825.00,12715.00,8756.00,
06/28/19-16:35:15:74,3,971.00,16968.00,8240.84,17782.00,17922.00,24292.00,6823.00,12722.00,8756.00,
06/28/19-16:35:15:74,3,971.00,16968.00,8240.84,18068.00,17965.00,24260.00,6823.00,12722.00,8756.00,
06/28/19-16:35:15:74,3,972.00,16968.00,8240.84,18221.00,18014.00,24318.00,6822.00,12732.00,8756.00,
06/28/19-16:35:15:291,3,973.00,16968.00,8238.79,18169.00,18049.00,24266.00,6818.00,12725.00,8782.00,
06/28/19-16:35:15:291,3,972.00,16968.00,8236.74,17786.00,18157.00,24363.00,6820.00,12719.00,8782.00,
06/28/19-16:35:15:291,3,972.00,16968.00,8236.23,17613.00,18092.00,24313.00,6817.00,12728.00,8776.00,
06/28/19-16:35:15:291,3,971.00,16968.00,8236.23,17848.00,17975.00,24152.00,6818.00,12721.00,8776.00,
06/28/19-16:35:15:291,3,969.00,16968.00,8236.74,18339.00,17841.00,24176.00,6809.00,12726.00,8771.00,
06/28/19-16:35:15:291,3,972.00,16968.00,8239.30,18377.00,17515.00,24262.00,6822.00,12724.00,8755.00,
06/28/19-16:35:15:291,3,971.00,16968.00,8240.84,18003.00,17723.00,24275.00,6820.00,12720.00,8761.00,
06/28/19-16:35:15:291,3,970.00,16968.00,8240.84,17560.00,18062.00,24370.00,6815.00,12721.00,8758.00,
06/28/19-16:35:15:291,3,971.00,16968.00,8240.84,17354.00,18315.00,24402.00,6809.00,12721.00,8759.00,
06/28/19-16:35:15:291,3,970.00,16968.00,8240.84,17606.00,17794.00,24265.00,6821.00,12722.00,8753.00,
06/28/19-16:35:15:291,3,970.00,16968.00,8240.84,18028.00,17938.00,24253.00,6817.00,12724.00,8753.00,
06/28/19-16:35:15:291,3,972.00,16969.00,8240.84,18303.00,17952.00,24223.00,6811.00,12722.00,8753.00,
06/28/19-16:35:15:291,3,973.00,16968.00,8240.84,18137.00,18046.00,24323.00,6830.00,12724.00,8753.00,
06/28/19-16:35:15:507,3,973.00,16968.00,8237.76,17671.00,18028.00,24357.00,6819.00,12739.00,8806.00,
06/28/19-16:35:15:507,3,970.00,16968.00,8236.74,17470.00,18193.00,24320.00,6820.00,12735.00,8813.00,
06/28/19-16:35:15:507,3,970.00,16968.00,8236.23,17842.00,18124.00,24247.00,6815.00,12741.00,8808.00,
06/28/19-16:35:15:507,3,971.00,16968.00,8235.20,18422.00,17852.00,24308.00,6821.00,12735.00,8814.00,
06/28/19-16:35:15:507,3,971.00,16968.00,8235.20,18448.00,17839.00,24182.00,6810.00,12731.00,8779.00,
06/28/19-16:35:15:507,3,973.00,16968.00,8237.76,18054.00,17921.00,24348.00,6823.00,12719.00,8762.00,
06/28/19-16:35:15:507,3,973.00,16968.00,8239.81,17474.00,18045.00,24331.00,6825.00,12729.00,8758.00,
06/28/19-16:35:15:507,3,968.00,16968.00,8240.33,17261.00,17963.00,24381.00,6813.00,12717.00,8758.00,
06/28/19-16:35:15:507,3,972.00,16968.00,8240.84,17705.00,18051.00,24233.00,6830.00,12719.00,8762.00,
06/28/19-16:35:15:507,3,970.00,16968.00,8240.84,18204.00,17965.00,24298.00,6821.00,12726.00,8763.00,
06/28/19-16:35:15:507,3,969.00,16968.00,8240.84,18291.00,17832.00,24261.00,6817.00,12726.00,8763.00,
06/28/19-16:35:15:507,3,972.00,16968.00,8240.84,17838.00,17844.00,24393.00,6816.00,12712.00,8763.00,
06/28/19-16:35:15:507,3,970.00,16968.00,8240.84,17422.00,17908.00,24415.00,6822.00,12720.00,8763.00,
06/28/19-16:35:15:724,3,970.00,16968.00,8239.30,17419.00,18054.00,24375.00,6819.00,12721.00,8769.00,
06/28/19-16:35:15:724,3,975.00,16968.00,8236.74,18060.00,18186.00,24298.00,6818.00,12728.00,8780.00,
06/28/19-16:35:15:724,3,971.00,16968.00,8236.74,18494.00,18078.00,24241.00,6816.00,12728.00,8789.00,
06/28/19-16:35:15:724,3,972.00,16968.00,8236.74,18591.00,17854.00,24269.00,6813.00,12719.00,8769.00,
06/28/19-16:35:15:724,3,971.00,16968.00,8236.74,18060.00,17880.00,24319.00,6816.00,12726.00,8773.00,
06/28/19-16:35:15:724,3,970.00,16968.00,8238.79,17516.00,17982.00,24369.00,6823.00,12718.00,8761.00,
06/28/19-16:35:15:724,3,971.00,16968.00,8240.33,17395.00,17978.00,24441.00,6818.00,12724.00,8762.00,
06/28/19-16:35:15:724,3,972.00,16968.00,8240.84,17848.00,17935.00,24363.00,6819.00,12721.00,8748.00,
06/28/19-16:35:15:724,3,972.00,16968.00,8240.84,18349.00,18145.00,24239.00,6812.00,12715.00,8760.00,
06/28/19-16:35:15:724,3,971.00,16968.00,8240.84,18148.00,18160.00,24204.00,6812.00,12726.00,8752.00,
06/28/19-16:35:15:724,3,970.00,16968.00,8240.33,17742.00,17830.00,24280.00,6814.00,12717.00,8752.00,
06/28/19-16:35:15:724,3,972.00,16968.00,8240.84,17146.00,17854.00,24369.00,6819.00,12722.00,8752.00,
06/28/19-16:35:15:724,3,972.00,16968.00,8240.84,17423.00,17855.00,24395.00,6827.00,12731.00,8752.00,
06/28/19-16:35:15:941,3,972.00,16968.00,8238.28,17947.00,18104.00,24335.00,6820.00,12735.00,8807.00,
06/28/19-16:35:15:941,3,969.00,16968.00,8236.74,18517.00,17993.00,24349.00,6818.00,12744.00,8801.00,
06/28/19-16:35:15:941,3,971.00,16968.00,8236.74,18390.00,17835.00,24328.00,6812.00,12740.00,8803.00,
06/28/19-16:35:15:941,3,972.00,16968.00,8236.23,17943.00,18156.00,24331.00,6807.00,12738.00,8807.00,
06/28/19-16:35:15:941,3,971.00,16968.00,8236.74,17708.00,18049.00,24316.00,6819.00,12724.00,8783.00,
06/28/19-16:35:15:941,3,972.00,16968.00,8238.79,17677.00,17926.00,24192.00,6819.00,12724.00,8765.00,
06/28/19-16:35:15:941,3,970.00,16968.00,8240.84,18015.00,17847.00,24281.00,6822.00,12725.00,8756.00,
06/28/19-16:35:15:941,3,972.00,16968.00,8240.33,18377.00,17920.00,24310.00,6823.00,12717.00,8755.00,
06/28/19-16:35:15:941,3,970.00,16968.00,8240.84,18186.00,17929.00,24371.00,6826.00,12719.00,8754.00,
06/28/19-16:35:15:941,3,971.00,16968.00,8240.84,17861.00,17945.00,24440.00,6818.00,12723.00,8754.00,
06/28/19-16:35:15:941,3,974.00,16968.00,8240.84,17198.00,18036.00,24406.00,6821.00,12719.00,8754.00,
06/28/19-16:35:15:941,3,973.00,16968.00,8240.84,17483.00,17943.00,24392.00,6824.00,12718.00,8754.00,
06/28/19-16:35:15:941,3,971.00,16968.00,8240.84,17798.00,18053.00,24287.00,6827.00,12719.00,8754.00,
06/28/19-16:35:16:158,3,972.00,16968.00,8238.79,18384.00,18054.00,24278.00,6827.00,12720.00,8772.00,
06/28/19-16:35:16:158,3,970.00,16968.00,8236.74,18171.00,17943.00,24342.00,6819.00,12730.00,8781.00,
06/28/19-16:35:16:158,3,970.00,16968.00,8236.23,17912.00,17870.00,24336.00,6815.00,12731.00,8780.00,
06/28/19-16:35:16:158,3,970.00,16968.00,8235.20,17512.00,18067.00,24381.00,6814.00,12727.00,8781.00,
06/28/19-16:35:16:158,3,971.00,16968.00,8236.23,17745.00,18028.00,24386.00,6833.00,12724.00,8771.00,
06/28/19-16:35:16:158,3,970.00,16968.00,8238.28,18263.00,18040.00,24354.00,6815.00,12721.00,8768.00,
06/28/19-16:35:16:158,3,971.00,16968.00,8240.33,18468.00,17949.00,24284.00,6817.00,12723.00,8756.00,
06/28/19-16:35:16:158,3,970.00,16969.00,8240.84,18293.00,18052.00,24387.00,6818.00,12730.00,8754.00,
06/28/19-16:35:16:158,3,971.00,16968.00,8240.84,17794.00,17863.00,24478.00,6825.00,12717.00,8759.00,
06/28/19-16:35:16:158,3,971.00,16968.00,8240.84,17433.00,17861.00,24467.00,6827.00,12719.00,8750.00,
06/28/19-16:35:16:158,3,972.00,16968.00,8240.84,17607.00,17795.00,24392.00,6825.00,12720.00,8750.00,
06/28/19-16:35:16:158,3,974.00,16968.00,8240.84,17920.00,18129.00,24357.00,6819.00,12720.00,8750.00,
06/28/19-16:35:16:158,3,970.00,16968.00,8240.84,18177.00,17811.00,24327.00,6817.00,12726.00,8750.00,
06/28/19-16:35:16:375,3,971.00,16968.00,8238.79,17954.00,17800.00,24337.00,6818.00,12733.00,8804.00,
06/28/19-16:35:16:375,3,970.00,16968.00,8236.74,17646.00,17977.00,24374.00,6822.00,12738.00,8814.00,
06/28/19-16:35:16:375,3,971.00,16968.00,8236.74,17384.00,18011.00,24297.00,6823.00,12735.00,8810.00,
06/28/19-16:35:16:375,3,969.00,16968.00,8236.74,17671.00,17831.00,24290.00,6828.00,12739.00,8815.00,
06/28/19-16:35:16:375,3,971.00,16968.00,8236.23,18143.00,17869.00,24380.00,6816.00,12725.00,8791.00,
06/28/19-16:35:16:375,3,970.00,16968.00,8238.28,18512.00,18223.00,24417.00,6814.00,12722.00,8763.00,
06/28/19-16:35:16:375,3,972.00,16968.00,8240.33,18296.00,18227.00,24334.00,6808.00,12725.00,8765.00,
06/28/19-16:35:16:375,3,971.00,16968.00,8240.84,17987.00,17894.00,24292.00,6813.00,12726.00,8760.00,
06/28/19-16:35:16:375,3,973.00,16968.00,8240.84,17626.00,17890.00,24299.00,6818.00,12718.00,8768.00,
06/28/19-16:35:16:375,3,972.00,16968.00,8240.84,17751.00,18158.00,24379.00,6817.00,12717.00,8754.00,
06/28/19-16:35:16:375,3,970.00,16968.00,8240.84,18230.00,17982.00,24367.00,6813.00,12722.00,8754.00,
06/28/19-16:35:16:375,3,971.00,16968.00,8240.84,18348.00,17889.00,24409.00,6823.00,12725.00,8754.00,
06/28/19-16:35:16:375,3,969.00,16968.00,8240.84,18052.00,18010.00,24347.00,6822.00,12717.00,8754.00,
06/28/19-16:35:16:592,3,973.00,16968.00,8239.30,17474.00,18078.00,24390.00,6816.00,12717.00,8768.00,
06/28/19-16:35:16:592,3,971.00,16968.00,8236.74,17337.00,17924.00,24371.00,6823.00,12724.00,8775.00,
06/28/19-16:35:16:592,3,970.00,16968.00,8236.74,17518.00,17927.00,24357.00,6809.00,12729.00,8771.00,
06/28/19-16:35:16:592,3,972.00,16968.00,8236.23,18013.00,18005.00,24402.00,6823.00,12725.00,8771.00,
06/28/19-16:35:16:592,3,970.00,16968.00,8236.23,18184.00,17873.00,24285.00,6822.00,12727.00,8757.00,
06/28/19-16:35:16:592,3,970.00,16968.00,8237.25,18011.00,17930.00,24312.00,6817.00,12723.00,8755.00,
06/28/19-16:35:16:592,3,970.00,16968.00,8240.33,17614.00,17951.00,24341.00,6818.00,12721.00,8752.00,
06/28/19-16:35:16:592,3,972.00,16968.00,8240.84,17674.00,17877.00,24495.00,6818.00,12715.00,8754.00,
06/28/19-16:35:16:592,3,973.00,16968.00,8240.84,18038.00,17888.00,24437.00,6825.00,12728.00,8758.00,
06/28/19-16:35:16:592,3,973.00,16968.00,8240.84,18243.00,17932.00,24309.00,6819.00,12727.00,8763.00,
06/28/19-16:35:16:592,3,969.00,16968.00,8240.84,18267.00,17917.00,24261.00,6823.00,12713.00,8763.00,
06/28/19-16:35:16:592,3,972.00,16968.00,8240.84,18090.00,17935.00,24297.00,6814.00,12721.00,8763.00,
06/28/19-16:35:16:592,3,972.00,16968.00,8240.84,17880.00,18005.00,24444.00,6814.00,12712.00,8763.00,
06/28/19-16:35:16:809,3,969.00,16968.00,8238.28,17664.00,18124.00,24488.00,6814.00,12731.00,8818.00,
06/28/19-16:35:16:809,3,973.00,16968.00,8236.74,17817.00,18053.00,24413.00,6823.00,12744.00,8803.00,
06/28/19-16:35:16:809,3,970.00,16968.00,8236.23,18028.00,17883.00,24322.00,6812.00,12739.00,8805.00,
06/28/19-16:35:16:809,3,972.00,16968.00,8235.20,17958.00,17867.00,24370.00,6808.00,12729.00,8819.00,
06/28/19-16:35:16:809,3,972.00,16968.00,8236.23,17938.00,17997.00,24372.00,6818.00,12743.00,8790.00,
06/28/19-16:35:16:809,3,970.00,16968.00,8238.79,17716.00,17877.00,24420.00,6808.00,12720.00,8758.00,
06/28/19-16:35:16:809,3,970.00,16968.00,8240.33,17510.00,17878.00,24443.00,6825.00,12725.00,8757.00,
06/28/19-16:35:16:809,3,972.00,16968.00,8240.84,17832.00,17817.00,24456.00,6824.00,12724.00,8766.00,
06/28/19-16:35:16:809,3,970.00,16968.00,8240.84,17999.00,18000.00,24494.00,6815.00,12730.00,8762.00,
06/28/19-16:35:16:809,3,971.00,16968.00,8240.84,18165.00,18009.00,24497.00,6816.00,12716.00,8765.00,
06/28/19-16:35:16:809,3,970.00,16968.00,8240.84,18080.00,17886.00,24438.00,6815.00,12723.00,8765.00,
06/28/19-16:35:16:809,3,970.00,16968.00,8240.84,17878.00,17909.00,24345.00,6814.00,12724.00,8765.00,
06/28/19-16:35:16:809,3,973.00,16968.00,8240.84,17790.00,18119.00,24315.00,6817.00,12721.00,8765.00,
06/28/19-16:35:17:25,3,971.00,16968.00,8237.76,18034.00,17939.00,24327.00,6805.00,12725.00,8778.00,
06/28/19-16:35:17:25,3,968.00,16968.00,8236.74,18127.00,17909.00,24307.00,6815.00,12730.00,8780.00,
06/28/19-16:35:17:25,3,970.00,16968.00,8235.71,18084.00,18143.00,24465.00,6809.00,12724.00,8785.00,
06/28/19-16:35:17:25,3,970.00,16968.00,8235.20,17987.00,18151.00,24414.00,6828.00,12721.00,8781.00,
06/28/19-16:35:17:25,3,972.00,16968.00,8235.20,17736.00,17791.00,24350.00,6818.00,12726.00,8770.00,
06/28/19-16:35:17:25,3,970.00,16968.00,8237.76,17680.00,17741.00,24370.00,6825.00,12733.00,8762.00,
06/28/19-16:35:17:25,3,972.00,16968.00,8240.84,17746.00,18135.00,24423.00,6820.00,12715.00,8756.00,
06/28/19-16:35:17:25,3,971.00,16968.00,8240.33,18050.00,17960.00,24556.00,6815.00,12719.00,8761.00,
06/28/19-16:35:17:25,3,973.00,16968.00,8240.84,18083.00,17955.00,24455.00,6814.00,12725.00,8766.00,
06/28/19-16:35:17:25,3,973.00,16968.00,8240.84,17841.00,17953.00,24382.00,6819.00,12718.00,8758.00,
06/28/19-16:35:17:25,3,970.00,16968.00,8240.84,17562.00,18080.00,24320.00,6819.00,12720.00,8758.00,
06/28/19-16:35:17:25,3,972.00,16968.00,8240.84,17571.00,18000.00,24263.00,6821.00,12721.00,8758.00,
06/28/19-16:35:17:25,3,970.00,16968.00,8240.84,17886.00,17872.00,24373.00,6817.00,12725.00,8758.00,
06/28/19-16:35:17:242,3,973.00,16968.00,8238.28,18146.00,17980.00,24463.00,6825.00,12736.00,8809.00,
06/28/19-16:35:17:242,3,971.00,16968.00,8236.23,18091.00,17988.00,24499.00,6809.00,12734.00,8805.00,
06/28/19-16:35:17:242,3,970.00,16968.00,8236.23,17969.00,17834.00,24451.00,6812.00,12741.00,8802.00,
06/28/19-16:35:17:242,3,973.00,16968.00,8235.71,17800.00,17688.00,24389.00,6816.00,12730.00,8805.00,
06/28/19-16:35:17:242,3,970.00,16969.00,8235.71,17916.00,17910.00,24459.00,6812.00,12731.00,8785.00,
06/28/19-16:35:17:242,3,971.00,16968.00,8237.25,18149.00,18151.00,24453.00,6810.00,12716.00,8760.00,
06/28/19-16:35:17:242,3,969.00,16968.00,8240.84,18357.00,17886.00,24308.00,6806.00,12720.00,8768.00,
06/28/19-16:35:17:242,3,972.00,16968.00,8240.84,18213.00,17866.00,24257.00,6819.00,12720.00,8762.00,
06/28/19-16:35:17:242,3,970.00,16968.00,8240.84,17910.00,17957.00,24293.00,6813.00,12716.00,8762.00,
06/28/19-16:35:17:242,3,971.00,16968.00,8240.84,17854.00,18155.00,24403.00,6818.00,12725.00,8768.00,
